Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,carbohydrate biosynthetic process (GO:0016051),0.755123070583401,0.9744033339519101,0.512,0.7704621962427667,1.0,8/24,14.97%,ST3GAL4;B4GALT1;FUT3;B3GALT5;MPDU1;ABO;ST3GAL2;FUT2
prerank,negative regulation of axon extension involved in axon guidance (GO:0048843),0.7489697085728504,0.9743169882910883,0.506,0.7703931481959272,1.0,14/20,21.82%,SEMA3B;SEMA4G;SEMA5A;SEMA3C;SEMA6A;SEMA4B;SEMA3A;SEMA5B;SEMA6C;SEMA4C;SEMA3F;SEMA3D;SEMA6D;SEMA4D
prerank,regulation of neuroinflammatory response (GO:0150077),0.752737117351608,0.9743022859532058,0.519,0.7700557925310646,1.0,1/19,2.09%,NUPR1
prerank,purine nucleoside bisphosphate metabolic process (GO:0034032),0.7657605408899043,0.974255496180429,0.511,0.7694348691699943,1.0,9/31,14.31%,DBI;ACLY;ACOT7;GPAT4;ACAT1;ACBD6;ACSF2;ACOT13;ACOT8
prerank,ribonucleoside bisphosphate metabolic process (GO:0033875),0.7657605408899043,0.974255496180429,0.511,0.7694348691699943,1.0,9/31,14.31%,DBI;ACLY;ACOT7;GPAT4;ACAT1;ACBD6;ACSF2;ACOT13;ACOT8
prerank,rRNA transcription (GO:0009303),0.7498722378786528,0.9742438800302121,0.5222611305652827,0.7690818119482238,1.0,14/16,23.15%,CAVIN1;SPIN1;GTF3C6;GTF3C1;SIRT7;GTF3C5;GTF3A;BRF1;GTF3C2;ANG;NIFK;GTF3C3;TCOF1;GTF3C4
prerank,positive regulation of peptidyl-serine phosphorylation (GO:0033138),0.7981064976522163,0.9741610201807038,0.5085,0.7690002859423588,1.0,30/93,13.47%,TXN;HSP90AB1;HSP90AA1;MIF;PARK7;APP;CAV1;VEGFA;ATP2B4;TFRC;EIF4G1;GAS6;PFN2;SFRP2;AKT1;PINK1;AKAP9;RAF1;HDAC6;TERF2IP;PRKD2;ARAF;CD44;TNKS1BP1;SPRY2;TCL1A;HAX1;MAD2L2;PAK1;AXIN1
prerank,positive regulation of phosphorylation (GO:0042327),0.8381617815173676,0.9740573542615405,0.6455,0.768998225595568,1.0,60/250,8.39%,RACK1;PPIA;CLDN3;CD74;EFNA1;HSP90AA1;FGFR3;MIF;CCND2;ITLN1;RAC1;CIB1;RARRES2;APP;PLAUR;ERBB2;ILK;PTGES3;ERBB3;PDGFRB;PDGFRA;NPTN;MAPK3;MYDGF;ERP29;VEGFA;HLA-DRB1;DDR1;TFRC;FGFR1;CCND1;GAS6;NRP1;CSNK1D;AKT1;FLOT1;PECAM1;PIN1;SDCBP;VEGFB;ABL1;EPHA2;SLC4A4;PSEN1;MLXIPL;PINK1;C3;DVL3;DAB2;EPHB4;AKT2;FBH1;LMO4;ENG;ROCK2;ITGA6;PTK2;EPHB3;DDR2;HIF1A
prerank,blood vessel morphogenesis (GO:0048514),0.7725897021450536,0.9740104516033279,0.4955,0.768774063820599,1.0,22/56,14.74%,COL4A1;ID1;CAV1;EGFL7;VEGFA;HES1;NRP1;RAMP2;ADM;APLNR;TGFBR2;RBPJ;ENG;LAMA1;CUL7;CCM2;TGFBR1;EFNB2;TGFBR3;NF1;LOX;LRP5
prerank,negative regulation of blood pressure (GO:0045776),0.7472392188282715,0.9737678305548924,0.53,0.7693226043412358,1.0,3/15,11.38%,PRCP;BMPR2;SCPEP1
prerank,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",0.7618813403786316,0.9736794931183628,0.5,0.7692752370931606,1.0,9/36,9.40%,CALM1;CTNNB1;GNB1;MOV10;TCF7L2;PLCB3;GNG2;PPP3CB;FZD5
prerank,oxoacid metabolic process (GO:0043436),0.7640557351009878,0.9736680335391309,0.5095,0.7689297579601833,1.0,8/32,8.21%,MIF;PPA1;SULT1B1;GRHPR;SULT1A1;SULT1E1;SULT2A1;ABHD14B
prerank,response to organophosphorus (GO:0046683),0.7519070456290843,0.9735027713694872,0.5345,0.7691773172171487,1.0,6/16,15.82%,TYMS;P2RX4;NDUFS4;DUOX2;DGKQ;STAT1
prerank,regulation of small molecule metabolic process (GO:0062012),0.7607955361929687,0.9734871535044995,0.5115,0.7688481211917452,1.0,12/28,17.99%,ACADVL;APOE;EPHX2;NCOR2;PDK2;ADIPOR1;BCKDK;DGKQ;FOXK2;NR1H4;TTC39B;FOXK1
prerank,phosphatidylethanolamine metabolic process (GO:0046337),0.7571074477763284,0.9733948408519636,0.5195,0.7687980223487464,1.0,10/26,15.54%,PLA2G2A;CHKA;ETNK1;CHKB;PLA2G10;LPIN3;NAAA;LPIN2;PCYT2;PISD
prerank,regulation of Rac protein signal transduction (GO:0035020),0.752764033211358,0.9732340542523642,0.5285,0.769019172410455,1.0,7/16,15.15%,OGT;ARF6;GABARAP;ARHGAP17;STMN3;AUTS2;SH3BP1
prerank,neurotrophin signaling pathway (GO:0038179),0.7512603804260823,0.9731089650903348,0.518,0.7690938266452745,1.0,10/21,13.85%,BCAR1;DDIT4;RAP1A;GRB2;KIDINS220;SORT1;RAPGEF1;ZFYVE27;NGFR;SOS1
prerank,protein import into nucleus (GO:0006606),0.7849538712185341,0.973093030120687,0.5045,0.7687594684165948,1.0,26/76,13.42%,RPL23;PTTG1IP;RAN;PHB2;KPNB1;SEC13;TSC2;AKT1;IPO5;TPR;KPNA2;IPO7;APPL2;RPAIN;TNPO1;IPO9;CSE1L;RANBP2;NUP62;KPNA4;NUTF2;HIKESHI;NUP85;NUP50;PPP1R10;NUP188
prerank,purine ribonucleotide metabolic process (GO:0009150),0.7938509137183213,0.97274808700384,0.5145,0.7696960822013322,1.0,23/74,11.84%,HINT1;DBI;RAN;PDE9A;SULT1B1;EPHA2;ACLY;BAD;SULT1A1;SULT1E1;AK3;GNAI3;SULT2A1;ABHD14B;ACOT7;GPAT4;NT5C2;ACAT1;ACBD6;AMPD2;ACSF2;RHOQ;ACOT13
prerank,protein polyubiquitination (GO:0000209),0.8447590204739985,0.972723595028026,0.658,0.7693954606822383,1.0,40/308,5.10%,RPS27A;UBC;IFI27;UBA52;UBB;SKP1;WSB1;CTNNB1;PSMB1;UBE2D3;RBX1;PSME1;PSMB4;ANAPC11;FBXW5;TTC3;PSME2;PSMD8;PSMB3;PSMA7;PSMB5;PSMB7;PSMB6;UBE2E3;UBE2S;PSMA1;PSMA4;PSMC5;RBCK1;PSMC3;ANAPC5;NEDD4L;UBE2B;UBE2D2;UBE2L3;PSMD2;PSMA2;NPEPPS;STUB1;CDC34
prerank,histone exchange (GO:0043486),0.7627422765032945,0.9721238549745392,0.4935,0.7713109910080189,1.0,9/37,7.94%,NPM1;NASP;ZNHIT1;CENPX;RBBP7;RBBP4;SMARCA5;DMAP1;CENPT
prerank,regulation of G1/S transition of mitotic cell cycle (GO:2000045),0.782026318450127,0.9720477877886269,0.505,0.7712243601899433,1.0,37/71,14.99%,CCND2;ID2;KLF4;FHL1;CDKN1A;DDX3X;PSME1;PSME2;KANK2;PKD1;EIF4G1;CCND1;ADAMTS1;ANXA1;CCL2;AKT1;CDK4;PTEN;PRMT2;CDK2AP2;APPL2;CCND3;CDK6;ZNF655;TFDP1;TMEM14B;KMT2E;BRD7;ANKRD17;WEE1;DLG1;DACT1;PKD2;CDKN2B;RDX;AIF1;RBL2
prerank,branching involved in ureteric bud morphogenesis (GO:0001658),0.7541512295883513,0.9720459632050681,0.527,0.7708382714320889,1.0,5/19,13.29%,TCF21;NPNT;BMP4;MYC;PKD2
prerank,cellular response to peptide hormone stimulus (GO:0071375),0.799491573191751,0.9716666602865477,0.5305,0.7718522096090941,1.0,31/104,10.94%,CEACAM1;ZFP36L1;NR4A1;PKM;CAV1;PCK1;INSIG1;GCG;PRKAR1A;XBP1;SELENOS;AKT1;SLC39A14;SORBS1;PCK2;AKT2;HDAC5;RAB10;RAB13;PRKACB;RELA;ADCY6;PRKACA;PRKDC;SYAP1;SRC;PARP1;RAB8A;INSR;VAMP2;LPIN3
prerank,regulation of cell cycle G1/S phase transition (GO:1902806),0.7589568020563021,0.9715550003772424,0.514,0.7718815663752638,1.0,13/36,11.66%,ID2;CDKN1A;PHB2;PSME1;PSME2;ATP2B4;PKD1;PTEN;APPL2;TCIM;TMEM14B;CDKN1B;DDRGK1
prerank,regulation of adenylate cyclase activity (GO:0045761),0.7507482046738536,0.971426267009521,0.517,0.7719635837248157,1.0,10/22,22.64%,CAP1;GNAI2;GNAI3;PALM;EDNRB;NF1;STIM1;CACNA1D;ORAI1;CACNA1C
prerank,detection of mechanical stimulus involved in sensory perception (GO:0050974),0.7496985055340175,0.971203819037274,0.5405,0.7724078028649117,1.0,3/15,11.35%,HPN;TMEM120A;PIEZO2
prerank,fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),0.7544368346230167,0.971152418074304,0.5325,0.7722117903999346,1.0,8/15,14.31%,SCP2;ACAA1;ACOX1;DECR2;HSD17B4;ECI2;CRAT;ACOT8
prerank,membrane fusion (GO:0061025),0.7605634515297369,0.9711508939485071,0.507,0.7718233278256531,1.0,15/36,13.58%,DNM2;CHP1;VAPA;NAPA;HUWE1;VAMP3;DNM1L;MYOF;NSFL1C;VAMP2;USO1;SNAP23;DNM1;VTI1B;RABEP1
prerank,regulation of execution phase of apoptosis (GO:1900117),0.7448367092797649,0.9711072801852774,0.5175,0.7715996149360284,1.0,9/20,20.13%,SIRT2;DLC1;BOK;PTGIS;TP53;BCL2L1;TP53BP2;DFFA;ZC3H12A
prerank,inorganic cation transmembrane transport (GO:0098662),0.8376609729104117,0.9709791840892538,0.652,0.7716874068012155,1.0,29/273,5.75%,ATP1A1;ATP5F1B;SCNN1B;SLC6A8;ATP1B3;ATP1B1;ATP2A3;ATP5PO;ATP5MF;SCNN1A;FKBP1A;HPN;TRPM4;ATP6V0D1;ATP2B4;SLC9A3;ATP6V0E1;PKD1;ATP6V1F;SLC40A1;GAS6;ATP2A2;TMCO1;SLC6A19;SLC39A14;SLC39A4;SLC12A2;P2RX4;SLC4A4
prerank,protein localization to Golgi apparatus (GO:0034067),0.7590598544154247,0.970877419004428,0.51,0.771685275693325,1.0,22/28,22.86%,TMED10;GAK;CSNK1D;OBSL1;SORL1;GOLPH3;RAB6A;GBF1;OPTN;ARL1;ARFRP1;IFT20;VPS13C;RIPOR1;GCC2;ARL5B;VPS13A;VPS13D;COG7;SYS1;ARL5A;BICD2
prerank,regulation of Golgi organization (GO:1903358),0.7479697138528129,0.9706781324905995,0.534,0.772059800630862,1.0,13/17,21.86%,MAP2K2;MAPK3;AKAP9;MAPK1;CAMSAP3;PDE4DIP;STX5;STX18;PDCD10;CAMSAP2;MAP2K1;RBSN;ARMH3
prerank,neuron differentiation (GO:0030182),0.8166039842375832,0.9706696875040153,0.5865,0.7716997797265621,1.0,16/174,6.37%,ITM2C;IER2;ID2;CTNNB1;TDP2;ERBB2;SOX4;VEGFA;PBX1;DDIT4;XBP1;PIN1;FZD1;PBX3;HAND2;UGDH
prerank,regulation of phosphorylation (GO:0042325),0.8064825124869007,0.9706651721711017,0.5525,0.7713256811959964,1.0,25/124,6.11%,FN1;HSPB1;DYNLL1;CD24;NOP53;MIF;PLXNB2;PGAM1;CDKN1C;APP;CDKN1A;EIF6;OGT;ILK;PTGES3;MCM7;NRP1;SEC13;PIN1;SDCBP;PPP2CA;CDH5;STAT2;NDUFS4;PSEN1
prerank,regulation of protein-containing complex disassembly (GO:0043244),0.7512974925056777,0.9705770078338049,0.53,0.7712695415375855,1.0,8/17,12.58%,UPF1;GBA;HDAC6;GSPT1;IGF1R;BNIP3;INSR;ETF1
prerank,regulation of ion transmembrane transport (GO:0034765),0.7590156464124524,0.9703565534335813,0.5015,0.7717257837952187,1.0,8/35,14.54%,YWHAE;NEDD4L;AKAP9;AHCYL1;ANO6;WNK1;KCNH2;WWP2
prerank,interleukin-6-mediated signaling pathway (GO:0070102),0.7498862142733027,0.9700414115924658,0.5325,0.7725443615235726,1.0,10/18,15.86%,CEBPA;YAP1;IL6ST;SOCS3;SMAD4;JAK1;SRC;PTPN11;STAT1;STAT3
prerank,positive regulation of Notch signaling pathway (GO:0045747),0.7680393811637947,0.9699241934106296,0.5195,0.772619687879819,1.0,19/41,15.86%,ELF3;JAG1;NOTCH1;ZMIZ1;YAP1;IL6ST;RBPJ;CREBBP;SRC;ITGB1BP1;DLL1;ROBO1;TSPAN14;SNW1;TM2D3;BMP2K;PDCD10;EPN2;STAT3
prerank,respiratory tube development (GO:0030323),0.7528536368032711,0.9698749926685692,0.5225,0.7724189449558058,1.0,8/30,11.79%,TCF21;CEBPA;VEGFA;BAG6;FOXF1;ITGA3;BMP4;FGFR2
prerank,RNA processing (GO:0006396),0.8168009363536647,0.9697288579685919,0.579,0.7726094501443534,1.0,75/177,10.11%,HNRNPA2B1;DDX17;HNRNPH1;HNRNPK;FUS;SNRPD2;HNRNPC;HNRNPU;SRSF5;RBM39;SFPQ;SRSF2;PTBP1;PPP2R1A;SF3B1;HNRNPD;LUC7L3;RBM3;RBM5;NONO;SRSF7;SNRPG;HNRNPA0;AURKAIP1;SRSF11;IVNS1ABP;RNPS1;PRPF8;RBPMS;HNRNPH3;SNRPB;SON;RBM6;LSM4;SF3B2;RBM8A;HNRNPR;HNRNPF;AKAP8L;PABPN1;SNRPF;SNRPD3;SNRPD1;SRSF9;LSM3;DHX15;SRSF1;TARDBP;SNRPN;ADAR;PPP2CA;SYNCRIP;LSM5;HNRNPUL1;PABPC4;MBNL1;MAGOH;CPSF6;SRSF4;SUPT4H1;PRPF4B;HNRNPL;CELF1;PRKACA;NUDT21;SF3B3;SCAF11;DDX23;PRPF6;SNRPA1;SF3B4;SF3A1;SRRM1;ALKBH5;METTL3
prerank,acyl-CoA metabolic process (GO:0006637),0.7659467631081777,0.9696878011994051,0.516,0.772379374464209,1.0,10/37,11.84%,DBI;HMGCS1;HMGCS2;SUCLG2;OGDH;ACOT7;GPAT4;ACBD6;ACSF2;ACOT13
prerank,neutrophil activation (GO:0042119),0.7524967250257082,0.9694985062655735,0.533,0.7727201125601288,1.0,8/16,21.35%,DNASE1;F2RL1;KMT2E;PRKCD;TYROBP;FCER1G;PREX1;SYK
prerank,long-chain fatty-acyl-CoA biosynthetic process (GO:0035338),0.7470568545709452,0.9693868641745462,0.546,0.772751271954442,1.0,8/18,16.86%,TECR;ACSL5;ELOVL1;HSD17B12;HACD2;ACSL3;ACSF3;ELOVL5
prerank,endoplasmic reticulum organization (GO:0007029),0.7831871238827973,0.9693820034086085,0.5205,0.7723828161395375,1.0,41/70,15.87%,SEC61G;RTN4;SEC61B;WDR83OS;APP;SEC61A1;VAPA;SERP1;LMAN2;SEC31A;GAK;RTN3;REEP6;SMPD4;TRAM1;REEP5;RAB10;PRNP;TOR1AIP2;CYB5A;SEC16A;LMAN1;SGTA;RAB18;UBE2J2;DNM1L;ALDH3A2;VAMP2;REEP3;STX5;ATL3;CCDC47;EMD;LPCAT3;TMEM33;STX18;REEP4;VAPB;TMEM170A;MIA3;LMAN2L
prerank,sphingosine metabolic process (GO:0006670),0.7510026672919708,0.9693574255741662,0.538,0.7720867971296955,1.0,8/19,15.11%,ASAH1;PLPP1;PLPP3;PLPP2;GBA;SPTLC1;NAAA;SPTLC2
prerank,positive regulation of cell projection organization (GO:0031346),0.8015108284316654,0.969138397517042,0.539,0.7725048171206954,1.0,41/117,12.84%,MDK;APOE;RHOA;PTN;PLXNB2;DPYSL3;STMN2;SNX3;ARHGDIA;PLXNB1;NPTN;SCARB2;OBSL1;PLXND1;PTK7;FZD1;RAP1A;METRN;CAPRIN1;CUX1;DVL3;KIDINS220;ITGA6;P3H1;S100A9;DAB2IP;PTK6;DVL1;RAPGEF1;ARHGAP35;CUL7;PTPRD;PTK2B;DVL2;ROBO1;PLXNA1;PLXNA3;NGFR;SETX;RETREG3;CBFA2T2
prerank,regulation of telomere maintenance (GO:0032204),0.7528880818206073,0.9691025105887063,0.525,0.7722518276980906,1.0,22/26,23.61%,HNRNPD;XRCC5;UPF1;ERCC1;USP7;SIRT6;SMG1;TERF2IP;ATRX;SMG5;GNL3;MYC;PPP1R10;YLPM1;PML;DHX36;NBN;PIF1;TINF2;SMG6;TERF2;MRE11
prerank,chromatin assembly (GO:0031497),0.7585962427318403,0.9690763190047624,0.5135,0.7719651276474543,1.0,10/36,9.49%,NPM1;NAP1L1;HMGB2;ANP32B;BRD2;NAP1L4;RBBP4;SMARCA5;NAA60;ATRX
prerank,positive regulation of glucose import (GO:0046326),0.7563787409390852,0.9690662162457646,0.5155,0.7716113224963855,1.0,15/26,19.14%,ITLN1;AKT1;ARPP19;SORBS1;AKT2;OCLN;INSR;RHOQ;PIK3R1;C1QTNF12;CAPN10;PTPN11;OSBPL8;APPL1;IRS1
prerank,medium-chain fatty acid metabolic process (GO:0051791),0.7474584388399294,0.9690476888658613,0.5525,0.7712890397496288,1.0,7/15,17.83%,ACOT7;ABHD3;CRAT;CES1;ABHD2;ACADM;ACAD9
prerank,negative regulation of DNA replication (GO:0008156),0.7433287938033782,0.9689606642370275,0.537,0.771240655380698,1.0,3/16,9.26%,S100A11;ENPP7;PDS5A
prerank,"mRNA splicing, via spliceosome (GO:0000398)",0.8324113488571262,0.9688196885262799,0.651,0.771401226388012,1.0,136/274,10.90%,HNRNPA1;HNRNPA2B1;DDX17;PABPC1;HNRNPH1;DDX5;HNRNPK;UBL5;PCBP2;FUS;HSPA8;SNRPD2;SRRM2;YBX1;HNRNPC;HNRNPA3;LSM7;HNRNPU;SRSF5;POLR2L;SFPQ;SRSF3;PCBP1;SNRNP70;SRSF2;PTBP1;SF3B1;HNRNPD;SRSF6;RBM5;HNRNPM;RALY;NONO;RBMX;SRSF7;SNRPG;HNRNPA0;SF3B6;SF1;SRSF11;RNPS1;PRPF8;SF3B5;SNRNP200;HNRNPH3;SNU13;SNRPB;SNRPE;POLR2J;RBM6;TXNL4A;LSM4;SF3B2;RBM8A;CPSF1;PAPOLA;POLR2H;TRA2B;HNRNPR;POLR2E;HNRNPF;PABPN1;SNRPF;SNRPD3;SNRPD1;SNRPC;PNN;SRSF10;SRSF9;POLR2F;TRA2A;LSM3;POLR2I;DHX15;SRSF1;PUF60;DHX9;SNRPN;RBM10;POLR2G;LSM2;SYNCRIP;LSM5;HNRNPUL1;SRRT;DNAJC8;DDX39A;MAGOH;POLR2A;PRPF31;SRSF4;CPSF7;SNRPA;CASC3;ELAVL1;BUD31;CWC15;RBM14;DDX42;U2SURP;YTHDC1;SYMPK;PQBP1;POLR2K;PRPF4B;WDR33;DDX1;STRAP;IK;HNRNPL;EIF4A3;NUDT21;SF3B3;SYF2;RBM17;CLNS1A;SCAF11;DDX23;PRPF6;POLR2B;DDX41;SNRPB2;SNRPA1;SF3B4;SF3A1;SRRM1;CD2BP2;METTL3;CCAR1;LSM8;DHX38;LSM6;PPIE;EFTUD2;PRMT5;HNRNPH2
prerank,regulation of tumor necrosis factor production (GO:0032680),0.8026720341122764,0.9687835207898289,0.5395,0.7711553258199263,1.0,24/123,9.98%,GSTP1;HSPB1;HMGB1;MIF;CYBA;HLA-E;ZFP36;APP;CLU;DDT;GAS6;SELENOS;DHX9;CD34;LGALS9;PSEN1;IFNGR1;ARHGEF2;MAPKAPK2;CD47;TRIM27;FZD5;PYCARD;FOXP1
prerank,positive regulation of erythrocyte differentiation (GO:0045648),0.7517292693743661,0.9687555959663452,0.5225,0.7708808257994013,1.0,16/27,18.24%,HMGB2;HSPA1A;PRMT1;HIF1A;HSPA1B;FOXO3;PRKDC;STAT5B;MAPK14;ETS1;ACVR1B;STAT1;STAT3;BRD1;FAM210B;ARNT
prerank,negative regulation of chemotaxis (GO:0050922),0.7543671703951025,0.9687550954878035,0.511,0.7704960373019046,1.0,23/32,21.82%,SEMA3B;NOTCH1;SEMA4G;SEMA5A;SEMA3C;CORO1B;SEMA6A;SEMA4B;THBS1;ROBO1;SEMA3A;DUSP3;AIF1;SEMA5B;SEMA6C;SEMA4C;SEMA3F;SLIT2;PTPN2;SEMA3D;ROBO2;SEMA6D;SEMA4D
prerank,transcription elongation from RNA polymerase II promoter (GO:0006368),0.7749212860022004,0.9687534367585878,0.5125,0.7701143911984105,1.0,40/67,16.14%,ELOB;POLR2L;POLR2J;POLR2H;POLR2E;POLR2F;POLR2I;MLLT1;POLR2G;SSRP1;SUPT5H;NELFB;POLR2A;SUPT4H1;NELFE;NELFCD;ELOC;ADRM1;SUPT16H;POLR2K;POLR2B;ELP2;SUPT6H;AFF4;WDR61;NCBP2;GTF2F1;RTF1;TCEA1;POLR2C;GTF2H5;SETD2;ELOF1;PCID2;ERCC3;IWS1;CDK13;CCNT2;CCNK;NELFA
prerank,positive regulation of synapse assembly (GO:0051965),0.7523297182922949,0.9686959244723186,0.5145,0.7699520302133177,1.0,7/28,12.35%,CLSTN1;AGRN;EPHB3;DLG5;PTPRD;EPHB2;NLGN2
prerank,cellular protein-containing complex assembly (GO:0034622),0.8160079663817795,0.9686173372252722,0.585,0.7698691881296006,1.0,64/166,11.28%,RPL38;COX7A2;HIGD1A;HSP90AB1;HSP90AA1;GPX4;CYBA;RTN4;VAMP8;AP2M1;EIF4B;TBCA;CLTB;CLU;CLTC;FKBP1A;CLTA;HIGD2A;PTGES3;HSPA1A;HSPD1;POMP;AP2S1;CSNK2B;EIF4H;PILRB;CHMP2A;PXN;TCP1;DHX9;COX7A2L;TBCD;PICALM;BIN1;ARL2;PSMD13;PSMD4;TCF4;CHMP3;USH1C;POGZ;COX7A1;CCT2;FMOD;TPR;SMAD4;ADRM1;RAB5IF;CENPT;COG4;CHRNA3;VAMP3;HSF1;LONP1;PSMG3;SRC;NCK2;CHMP4A;SMAD2;VAMP2;PDE4DIP;PSMG2;SMAD3;CHMP4B
prerank,histone H4-K8 acetylation (GO:0043982),0.7453647457895254,0.9684943606399801,0.5415,0.7695512012059178,1.0,12/15,21.64%,OGT;MCRS1;KANSL3;ING4;KAT8;HCFC1;MEAF6;KANSL1;WDR5;PHF20;KAT7;KANSL2
prerank,histone H4-K5 acetylation (GO:0043981),0.7453647457895254,0.9684943606399801,0.5415,0.7695512012059178,1.0,12/15,21.64%,OGT;MCRS1;KANSL3;ING4;KAT8;HCFC1;MEAF6;KANSL1;WDR5;PHF20;KAT7;KANSL2
prerank,positive regulation of calcium ion transport into cytosol (GO:0010524),0.7597282909836831,0.9683867323506321,0.5155,0.7695911640548774,1.0,7/34,14.58%,CAV1;THY1;P2RX4;APLNR;F2R;PLCG1;PDPK1
prerank,mitochondrion disassembly (GO:0061726),0.7589431230219479,0.96826672985054,0.523,0.7696568198834693,1.0,27/36,21.53%,SQSTM1;FIS1;GABARAPL2;MAP1LC3B;PINK1;GABARAP;MAP1LC3A;FUNDC2;BNIP3;FBXO7;WIPI2;ULK1;BECN1;WDR45;ATG12;WDR45B;ATG3;ATG2A;GABARAPL1;CISD2;RB1CC1;CTSK;MARK2;ATG2B;ULK2;WIPI1;ATG5
prerank,negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),0.7653406184450975,0.9682567554966728,0.503,0.7693103893509262,1.0,30/44,19.88%,GPRC5A;MVP;CDC42;RAB7A;EPN1;AREG;ITGA1;ERRFI1;HGS;VPS25;GRB2;ARHGEF7;SNX6;RNF126;DAB2IP;TSG101;SPRY2;DUSP3;EPS15;PTPRJ;CBLC;SPRY1;EGFR;CHMP6;SH3KBP1;CBLB;PTPN2;HBEGF;STAM2;PTPN3
prerank,regulation of MAP kinase activity (GO:0043405),0.7945300552597712,0.9681013805312141,0.534,0.7694981668076014,1.0,37/97,15.38%,GSTP1;CD24;APOE;DUSP1;UCHL1;ERBB2;CDK5RAP3;PDGFRB;VEGFA;FGFR1;RGS2;AGT;SORL1;HGS;HYAL2;GBA;TRIB1;SNF8;SMPD1;DAB2IP;TRIB2;BMP4;TSG101;IRAK1;HRAS;ROBO1;SPRY2;EDN3;STK38;MST1R;NF1;PRKCD;PDCD10;EZH2;PTPRJ;CBLC;KSR1
prerank,histone ubiquitination (GO:0016574),0.7466805307903716,0.9679921682808541,0.534,0.7695273495393381,1.0,17/21,22.68%,USP22;UBE2B;HUWE1;WAC;UBE2N;PHC1;UBE2A;RNF40;UBE2E1;ATXN7L3;UBR2;UHRF1;PAF1;CTR9;RNF20;DTX3L;LEO1
prerank,internal peptidyl-lysine acetylation (GO:0018393),0.7542890185046524,0.9679138203608473,0.5275,0.7694395646931712,1.0,23/27,22.89%,MORF4L1;MORF4L2;BAG6;KAT2A;CREBBP;RUVBL2;BRD8;NAA50;KAT5;KAT8;TRRAP;ATAT1;KAT6A;PHF20;PHF20L1;EP300;TAF6;KAT7;KAT6B;RUVBL1;MRGBP;TAF6L;MSL3
prerank,positive regulation of secretion (GO:0051047),0.7457512885147144,0.9678384000827743,0.5502751375687844,0.7693336749833193,1.0,4/15,15.13%,XBP1;SCT;AQP1;ACSL3
prerank,entrainment of circadian clock by photoperiod (GO:0043153),0.7560131589290248,0.9673769434464933,0.5295,0.770703233927088,1.0,14/27,19.12%,ID2;PPP1CB;PPP1CA;PPP1CC;MTA1;BHLHE40;PER1;FBXL3;TP53;FBXL12;CRTC1;PML;FBXL6;RBM4B
prerank,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.8400472100410062,0.9673432947254619,0.6795,0.770455160146945,1.0,91/319,9.00%,RPS27A;UBC;IFI27;UBA52;UBB;HSP90B1;PCBP2;SKP1;UCHL1;HSPA5;CTNNB1;SEC61B;PSMB1;UBE2D3;RBX1;PSME1;PSMB4;ANAPC11;FBXW5;VCP;OS9;PSME2;AUP1;PSMD8;PSMB3;PSMA7;PSMB5;BAG6;PSMB7;PSMB6;UBE2S;PSMA1;PSMA4;ANAPC16;PSMC5;RBCK1;PSMC3;ANKRD9;ANAPC5;NEDD4L;UBE2B;SPSB3;UBXN1;SELENOS;PSMD2;DDB1;PSMA2;STUB1;CDC34;PCNP;PSMB2;HERPUD1;PSMD13;PSMD4;CDC16;UBE2C;RAD23A;PSMD3;BUB3;AGAP3;MAEA;PTTG1;PSMC1;MAN1B1;HUWE1;STT3B;PSMC6;NPLOC4;ZSWIM8;MTA1;TRIM2;RAD23B;TBL1XR1;SIRT2;RNF187;DNAJC10;TMUB2;PPP2R5C;TMUB1;PSMC4;SEL1L;RNF126;RNF5;SGTA;RNF103;PSMF1;SHARPIN;UBE2G2;UBE2J1;PSMA3;PSMA5
prerank,positive regulation of chromosome organization (GO:2001252),0.7443069940384115,0.9670479971815381,0.5435,0.7711964686238183,1.0,11/15,23.61%,RAD21;SIRT6;ATRX;GNL3;PPP1R10;PML;DDX11;DHX36;NBN;FEN1;MRE11
prerank,negative regulation of cold-induced thermogenesis (GO:0120163),0.766739676877778,0.9669349958141444,0.515,0.7712396417631986,1.0,20/47,15.95%,ATF4;ID1;ALDH1A1;LAMA4;RHEB;NOTCH1;LGR4;STK11;NPR3;NRDC;RBPJ;ARRDC3;NR1H3;TLE3;ACOT13;LNPEP;NR1H2;MAP2K6;IP6K1;DDIT3
prerank,cellular response to amyloid-beta (GO:1904646),0.754687111145573,0.9668651376626576,0.5195,0.7711274022968292,1.0,11/35,13.38%,LRP1;APP;LGMN;PSEN1;PRNP;SNX6;GJA1;IGF1R;NGFR;FYN;GSK3B
prerank,negative regulation of Notch signaling pathway (GO:0045746),0.7551963549085565,0.9667872558800961,0.5255,0.7710520476933477,1.0,17/29,19.94%,DLK1;EGFL7;NOTCH3;AKT1;ARRDC1;TCIM;METTL3;MMP14;DLL1;YTHDF2;NEURL1;LFNG;WWP2;EGFR;ZBTB7A;ARRB1;HIF1AN
